duplication_type	parent	child	ancestor	parent_mean_TPM	child_mean_TPM	ancestor_mean_TPM	parent_tau	child_tau	ancestor_tau	E_P_A	E_C_A	E_PC_A	CDROM_class	binary_TPM1_class	binary_TPM0.5_class	two_method_agreement	analysis_status	pair_key	trajectory	gene1	gene2	Ks	pair_age
PD	Pbre1_01G145600	Pbre1_01G146000	Prupe.2G171100.1	4.470214833333333	0.062815	13.847248166666668	0.6615899636520434	0.874551946566039	0.5056483029860424	0.2420249280157003	0.6747828599116853	0.2353583128802724	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G145600|Pbre1_01G146000	Neo(C)	Pbre1_01G145600	Pbre1_01G146000	0.220444	old
PD	Pbre1_01G146400	Pbre1_01G147000	Prupe.2G171300.1	9.495538666666668	9.984045	67.6718455	0.3542965443759086	0.3163429353998322	0.223132807430051	0.1764228949152908	0.1460467536292857	0.1436343335216831	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G146400|Pbre1_01G147000	Con	Pbre1_01G146400	Pbre1_01G147000	0.00742341	young
PD	Pbre1_01G146600	Pbre1_01G147200	Prupe.2G171400.1	0.841514	0.2247455	42.0904255	0.8293164750631561	0.9893460222936824	0.6155402986490841	0.4137345192409857	0.7267890564514908	0.4561932561963664	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_01G146600|Pbre1_01G147200	Spe	Pbre1_01G146600	Pbre1_01G147200	0.0555319	young
PD	Pbre1_01G200400	Pbre1_01G199200	Prupe.2G203500.1	0.0203776666666666	0.8028671666666667	0.4899443333333333	0.8293734275061384	0.9877880868979312	0.7192924620091605	0.6961861367095882	0.9900656643725184	0.9669802579690936	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_01G199200|Pbre1_01G200400	Spe	Pbre1_01G200400	Pbre1_01G199200	0.0633951	old
PD	Pbre1_01G232600	Pbre1_01G233000	Prupe.2G220700.1	12.042641333333334	6.261301	27.572754333333336	0.5940201633639735	0.7197543893043044	0.7761678458738284	0.2258858091370659	0.1987800570834755	0.2085608268300596	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G232600|Pbre1_01G233000	Con	Pbre1_01G232600	Pbre1_01G233000	0.0172936	young
PD	Pbre1_01G325600	Pbre1_01G324000	Prupe.2G274500.1	4.411912166666666	3.289061833333333	89.119372	0.5724120133618779	0.5660470852334859	0.6803187973913767	0.4218954738186201	0.3968866387727414	0.4104128295129935	Specialization	Specialization	Conservation	Specialization	classified	Pbre1_01G324000|Pbre1_01G325600	Spe	Pbre1_01G324000	Pbre1_01G325600	0.0033303	old
PD	Pbre1_01G368800	Pbre1_01G369400	Prupe.2G295900.1	8.339852666666667	37.47192183333333	78.08069633333334	0.8241977938128227	0.4747777846752393	0.6527250975931579	0.615157122087346	0.1622169232959273	0.1837018651240736	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified	Pbre1_01G368800|Pbre1_01G369400	Neo(P)	Pbre1_01G368800	Pbre1_01G369400	0.0633912	young
PD	Pbre1_01G386800	Pbre1_01G387600	Prupe.2G304900.1	1.6530848333333332	0.2697873333333333	3.2388573333333333	0.4785557744944221	0.9434914718953256	0.8994813915827577	0.4909245655451611	0.9879301908259148	0.5275058239430498	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_01G386800|Pbre1_01G387600	Spe	Pbre1_01G386800	Pbre1_01G387600	0.202002	old
PD	Pbre1_01G426400	Pbre1_01G426800	Prupe.2G325300.1	0.5425365	28.48086333333333	111.596582	0.7489621631732637	0.1736002896752381	0.3181330631773624	0.458874836823912	0.1240213994038646	0.1212427557622673	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified	Pbre1_01G426400|Pbre1_01G426800	Neo(P)	Pbre1_01G426400	Pbre1_01G426800	0.418365	old
PD	Pbre1_01G431800	Pbre1_01G432400	Prupe.2G328200.1	46.906070166666666	15.895645333333333	34.51599866666667	0.7256842194107135	0.7479727255247026	0.5194885668662822	0.2886023324418168	0.3194786498542095	0.2963299481235778	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_01G431800|Pbre1_01G432400	Con	Pbre1_01G431800	Pbre1_01G432400	0.0605319	young
PD	Pbre1_01G432000	Pbre1_01G432600	Prupe.2G328300.1	161.16904766666667	0.999185	9.858538833333334	0.6019894804886644	0.7964557415317842	0.2572066324091017	0.3144031484386271	0.4112754729904434	0.3132628547370884	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_01G432000|Pbre1_01G432600	Neo(C)	Pbre1_01G432000	Pbre1_01G432600	0.0763499	young
PD	Pbre1_02G015600	Pbre1_02G016000	Prupe.7G264700.1	16.980472666666667	58.58101416666667	53.14693416666667	0.496657112179205	0.6743335671008921	0.4315482439262	0.0888004287931103	0.3399406495596078	0.2571508088481983	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G015600|Pbre1_02G016000	Con	Pbre1_02G015600	Pbre1_02G016000	0.0922519	young
PD	Pbre1_02G038200	Pbre1_02G038600	Prupe.7G257000.1	36.38997016666666	0.5953036666666667	14.316199333333332	0.2741548900194417	0.9003215914287033	0.5329646580870231	0.2622075036056466	0.712432310074264	0.2658546572180285	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G038200|Pbre1_02G038600	Neo(C)	Pbre1_02G038200	Pbre1_02G038600	0.116919	old
PD	Pbre1_02G093600	Pbre1_02G092400	Prupe.7G227300.1	14.933103666666668	129.1402503333333	63.44377716666667	0.0939542312209427	0.7303182859395383	0.6595310435950064	0.2452467990898243	0.2893930715224569	0.2629877494503054	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G092400|Pbre1_02G093600	Con	Pbre1_02G092400	Pbre1_02G093600	0.41944	old
PD	Pbre1_02G172800	Pbre1_02G173200	Prupe.7G182100.1	53.53617716666667	10.0576375	72.96951016666667	0.3467219860026806	0.5675395486749719	0.3721611616126802	0.1283877148601187	0.1197242644839715	0.117450571304244	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G172800|Pbre1_02G173200	Con	Pbre1_02G172800	Pbre1_02G173200	0.143701	old
PD	Pbre1_02G200600	Pbre1_02G201000	Prupe.7G168200.1	0.2301153333333333	139.8397775	43.374085666666666	0.9534747107904318	0.9908936655812578	0.7658048666750921	0.4791348199690009	1.0929232716881347	1.091039605791286	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_02G200600|Pbre1_02G201000	Spe	Pbre1_02G200600	Pbre1_02G201000	0.19697	old
PD	Pbre1_02G218200	Pbre1_02G218800	Prupe.7G158500.1	17.553137833333334	0.59747	9.846406166666666	1.0	0.8556836894888928	0.9984062101538462	0.0107780448519771	0.5294006405921106	0.0130233450658317	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_02G218200|Pbre1_02G218800	Neo(C)	Pbre1_02G218200	Pbre1_02G218800	0.0968364	young
PD	Pbre1_02G245000	Pbre1_02G245400	Prupe.7G144300.1	4.646012833333334	3.1837193333333333	3.335364	0.4320241147508624	0.3879639389176361	0.5846949660719828	0.2371012359372535	0.2263554433186162	0.226101556118366	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G245000|Pbre1_02G245400	Con	Pbre1_02G245000	Pbre1_02G245400	0.0244848	young
PD	Pbre1_02G273000	Pbre1_02G271800	Prupe.6G229800.1	89.71349083333332	7.290424333333333	31.582145166666667	0.6817813685084699	0.3889253404173695	0.2560500179805575	0.3636451248810872	0.1403402322335218	0.3424767561221001	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G271800|Pbre1_02G273000	Con	Pbre1_02G271800	Pbre1_02G273000	0.117473	old
PD	Pbre1_02G377400	Pbre1_02G378400	Prupe.2G103300.1	1.5199481666666663	0.1274981666666666	15.807870833333332	0.9395523145721308	0.9728371709061104	0.8044407897995036	0.4080857641359277	0.4461867482564744	0.4080456178415991	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_02G377400|Pbre1_02G378400	Spe	Pbre1_02G377400	Pbre1_02G378400	0.0316903	young
PD	Pbre1_02G412400	Pbre1_02G412800	Prupe.2G065900.1	0.1123774999999999	5.824368333333333	49.09691133333333	0.7935910263519541	0.7898062067232361	0.6733519892756564	0.6677908508013467	0.3406500085891253	0.3357402587411049	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified	Pbre1_02G412400|Pbre1_02G412800	Neo(P)	Pbre1_02G412400	Pbre1_02G412800	0.0553415	young
PD	Pbre1_02G421200	Pbre1_02G422400	Prupe.2G061000.1	39.42734166666666	13.630999666666668	33.57728783333333	0.3832661148847253	0.5342044049348947	0.2562508894621628	0.1713449606179914	0.2005708282383736	0.1691969761263562	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_02G421200|Pbre1_02G422400	Con	Pbre1_02G421200	Pbre1_02G422400	0.028602	young
PD	Pbre1_02G422000	Pbre1_02G422800	Prupe.2G060200.1	0.2860216666666667	5.696587666666667	2.3909985	0.8835346282966103	0.674919959901026	0.6689647730864989	0.5286820559551845	0.4682012344322471	0.4483155658160009	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_02G422000|Pbre1_02G422800	Spe	Pbre1_02G422000	Pbre1_02G422800	0.00617184	young
PD	Pbre1_03G057600	Pbre1_03G058000	Prupe.6G033200.1	10.728175	0.2135814999999999	7.0929400000000005	0.3237892285195365	0.819152499305315	0.4999903447261726	0.2138964306346386	0.5256941489828701	0.2147807799230274	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_03G057600|Pbre1_03G058000	Neo(C)	Pbre1_03G057600	Pbre1_03G058000	0.257127	old
PD	Pbre1_03G113600	Pbre1_03G114400	Prupe.6G061500.1	51.45162366666666	7.450135666666667	75.52110716666667	0.7565132450602745	0.8659703183790395	0.7530936674798154	0.202456489032058	0.2478362337125435	0.1973491336490263	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G113600|Pbre1_03G114400	Con	Pbre1_03G113600	Pbre1_03G114400	0.0458547	young
PD	Pbre1_03G113800	Pbre1_03G114600	Prupe.6G061600.1	7.987648166666666	6.5720655	75.1940215	0.3621296076225647	0.5536270908722538	0.3500969733191177	0.1599046013999553	0.1963835132921602	0.1574179277752134	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G113800|Pbre1_03G114600	Con	Pbre1_03G113800	Pbre1_03G114600	0.273131	old
PD	Pbre1_03G238600	Pbre1_03G239200	Prupe.6G139200.1	148.940373	210.177823	106.1314985	0.6540071953819184	0.562788096235062	0.6357097605919166	0.2851044924766455	0.2056220260540344	0.2353561837148148	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G238600|Pbre1_03G239200	Con	Pbre1_03G238600	Pbre1_03G239200	0.22535	old
PD	Pbre1_03G279200	Pbre1_03G279800	Prupe.4G255700.1	10.609437666666668	6.664548	11.470811833333334	0.5379456746585588	0.5471211092477285	0.4385067157858877	0.1456117819917186	0.2288693758408584	0.1088095280194777	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G279200|Pbre1_03G279800	Con	Pbre1_03G279200	Pbre1_03G279800	0.17651	old
PD	Pbre1_03G296600	Pbre1_03G297600	Prupe.4G243400.1	9.280629833333334	4.679307333333333	22.616472166666668	0.4072756705383383	0.4775090237889889	0.6184587120562474	0.2728439980611865	0.21436232453457	0.2507139415756715	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_03G296600|Pbre1_03G297600	Con	Pbre1_03G296600	Pbre1_03G297600	0.0385174	young
PD	Pbre1_03G408200	Pbre1_03G408800	Prupe.4G159700.1	52.32811566666666	47.68771766666666	275.0289563333333	0.9385716633510596	0.9821797269063528	0.9185667735566	0.7126437807851812	0.976197553597286	0.8374919800762402	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_03G408200|Pbre1_03G408800	Spe	Pbre1_03G408200	Pbre1_03G408800	0.129213	old
PD	Pbre1_03G426200	Pbre1_03G426800	Prupe.8G235100.1	10.8329675	1.3423866666666666	43.298342833333336	0.4408545136723506	0.9664581865418688	0.4884466483417776	0.1140750370994177	0.8020928946160136	0.1436897480693751	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_03G426200|Pbre1_03G426800	Neo(C)	Pbre1_03G426200	Pbre1_03G426800	0.261537	old
PD	Pbre1_04G018200	Pbre1_04G016400	Prupe.1G010400.1	494.5494771666667	439.85837633333335	842.3341508333333	0.4941704724117408	0.5313480844588906	0.6537763245768341	0.2671747364997769	0.2803516001941266	0.2703626657750121	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_04G016400|Pbre1_04G018200	Con	Pbre1_04G016400	Pbre1_04G018200	0.14739	old
PD	Pbre1_04G197600	Pbre1_04G199400	Prupe.6G250900.1	0.3457871666666666	0.0168578333333333	0.5415801666666666	0.9573231804850092	0.858615859729652	0.5558477060055484	0.7381727599622366	0.5632651234562044	0.7278842362556901	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_04G197600|Pbre1_04G199400	Spe	Pbre1_04G197600	Pbre1_04G199400	0.0842429	old
PD	Pbre1_04G206000	Pbre1_04G206600	Prupe.6G254400.1	7.849341666666667	25.5339565	5.230739	0.9938293057654888	0.9951893724487488	0.9485093471109586	1.2563267347988183	1.2590563929963223	1.258396520257141	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_04G206000|Pbre1_04G206600	Spe	Pbre1_04G206000	Pbre1_04G206600	0.183427	old
PD	Pbre1_04G217000	Pbre1_04G215800	Prupe.6G260200.1	5.061045	3.576766166666667	17.66297266666667	0.7236810721300063	0.6689518834547604	0.763052177904477	0.5363422204965741	0.4784799363032928	0.5087956818817053	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_04G215800|Pbre1_04G217000	Spe	Pbre1_04G215800	Pbre1_04G217000	0.0173741	old
PD	Pbre1_04G293400	Pbre1_04G294800	Prupe.6G301000.1	10.556765333333331	4.128161	25.93372133333333	0.3510283297750976	0.4056479282724975	0.44189814269529	0.1213577818895015	0.1222641378157665	0.1148530810220969	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_04G293400|Pbre1_04G294800	Con	Pbre1_04G293400	Pbre1_04G294800	0.0959265	old
PD	Pbre1_04G334800	Pbre1_04G335400	Prupe.6G322700.1	2.174453833333333	13.4450135	20.61567433333333	0.9279359719468026	0.4187030221693158	0.3846919433997372	0.5908130557977541	0.0646652057171428	0.1307623756499641	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified	Pbre1_04G334800|Pbre1_04G335400	Neo(P)	Pbre1_04G334800	Pbre1_04G335400	0.0236676	young
PD	Pbre1_04G342200	Pbre1_04G342600	Prupe.6G326900.1	0.7072998333333333	0.0069846666666666	0.6370618333333333	0.7737379398735115	1.0	0.6595869818628584	0.4324467284202637	0.7281051976913687	0.4312414757165181	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_04G342200|Pbre1_04G342600	Spe	Pbre1_04G342200	Pbre1_04G342600	0.103918	young
PD	Pbre1_05G049200	Pbre1_05G049800	Prupe.8G039200.1	0.3065868333333333	1.2151131666666666	0.2078783333333333	0.8181074580820888	0.9965962194413585	0.9746020472980238	0.8729639672023116	0.1162610677540715	0.0845137844299323	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified	Pbre1_05G049200|Pbre1_05G049800	Neo(P)	Pbre1_05G049200	Pbre1_05G049800	0.36199	old
PD	Pbre1_05G108400	Pbre1_05G109000	Prupe.8G091600.1	63.14006666666667	0.288401	235.27391583333332	0.5884209023870407	0.7378781566465838	0.6619369945042195	0.3777974206898112	0.4690548021730673	0.3772158429121161	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_05G108400|Pbre1_05G109000	Neo(C)	Pbre1_05G108400	Pbre1_05G109000	0.020619	young
PD	Pbre1_05G116400	Pbre1_05G116800	Prupe.8G096100.1	0.0229411666666666	0.0767228333333333	4.358233833333333	1.0	0.9736600404163572	0.7839049983300127	0.659390396568941	0.5704511005338068	0.5887445596545049	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_05G116400|Pbre1_05G116800	Spe	Pbre1_05G116400	Pbre1_05G116800	0.207573	old
PD	Pbre1_05G123200	Pbre1_05G123600	Prupe.8G100700.1	1.3240896666666666	5.358173333333333	15.824585666666666	0.7884983122011	0.5613331391781076	0.8400516163195506	0.7035429658737526	0.464229804476841	0.5068356551174166	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified	Pbre1_05G123200|Pbre1_05G123600	Spe	Pbre1_05G123200	Pbre1_05G123600	0.0540286	young
PD	Pbre1_05G242800	Pbre1_05G243200	Prupe.8G176900.1	21.188473166666668	0.0078386666666666	17.19083	0.7072306095332631	0.8548743349844067	0.6050630359614071	0.325984714487547	0.708678584321838	0.3259148980712622	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified	Pbre1_05G242800|Pbre1_05G243200	Neo(C)	Pbre1_05G242800	Pbre1_05G243200	0.272596	old
PD	Pbre1_05G350000	Pbre1_05G351000	Prupe.8G228700.1	5.893594333333334	22.1120915	36.20077833333333	0.6403450461849199	0.2782312551554087	0.4306675735054409	0.2694889597159537	0.1905092319191169	0.1951117060846963	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_05G350000|Pbre1_05G351000	Con	Pbre1_05G350000	Pbre1_05G351000	0.283152	old
PD	Pbre1_05G437400	Pbre1_05G437800	Prupe.4G102500.1	9.753038166666666	9.161012166666666	61.39617916666666	0.372800410502445	0.4013923383397711	0.4585100127707658	0.0828144136474894	0.0980658354844387	0.0884410013614327	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_05G437400|Pbre1_05G437800	Con	Pbre1_05G437400	Pbre1_05G437800	0.0139104	young
PD	Pbre1_05G540400	Pbre1_05G540800	Prupe.4G039000.1	2.5314316666666667	1.6160591666666666	2.1833975	0.8453196943488157	0.9226979676272598	0.3456628173712295	0.4837751059087042	0.6743972611711302	0.5507944029099622	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_05G540400|Pbre1_05G540800	Spe	Pbre1_05G540400	Pbre1_05G540800	0.44728	old
PD	Pbre1_05G541400	Pbre1_05G541800	Prupe.4G038700.1	59.13453666666667	181.0740535	101.06154233333334	0.4073506853501271	0.3768126049276757	0.588863542450379	0.3111032042377173	0.2845016121242535	0.2855682609918284	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_05G541400|Pbre1_05G541800	Con	Pbre1_05G541400	Pbre1_05G541800	0.0254303	young
PD	Pbre1_06G070400	Pbre1_06G071400	Prupe.5G048100.1	7.3400765	0.8010265	9.945036833333331	0.9982926502688636	1.0	0.9993986014533782	0.0102972510769692	0.003672998819833	0.0091769222458431	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_06G070400|Pbre1_06G071400	Con	Pbre1_06G070400	Pbre1_06G071400	0.151477	old
PD	Pbre1_06G105600	Pbre1_06G106000	Prupe.5G072800.1	33.39665516666666	8.269617833333333	3496.078226	0.9957399449951276	0.9978762624559112	0.704904728113436	0.9923918880029352	1.001257315159498	0.9941082424529673	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_06G105600|Pbre1_06G106000	Spe	Pbre1_06G105600	Pbre1_06G106000	0.276014	old
PD	Pbre1_06G171800	Pbre1_06G171200	Prupe.5G108600.1	61.34572166666667	5.688708166666666	6.6150245000000005	0.8682661511169737	0.9601863060297472	0.9941147272110642	1.0045141778354658	1.2217833941018823	1.021978727194044	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_06G171200|Pbre1_06G171800	Spe	Pbre1_06G171200	Pbre1_06G171800	0.108674	old
PD	Pbre1_06G230600	Pbre1_06G231000	Prupe.5G141200.1	0.042938	0.9078455	1.386254	0.8783449550218805	0.8891825330570804	0.7368335824336395	0.601733979456843	0.4583080297430359	0.4624715841903461	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_06G230600|Pbre1_06G231000	Spe	Pbre1_06G230600	Pbre1_06G231000	0.0243051	young
PD	Pbre1_06G311200	Pbre1_06G311600	Prupe.5G183300.1	8.954837833333332	7.302862	14.244064166666668	0.6694754302592187	0.6136680627851896	0.5263185429899006	0.233247754581834	0.1879473736720071	0.1913986031909745	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_06G311200|Pbre1_06G311600	Con	Pbre1_06G311200	Pbre1_06G311600	0.0280683	young
PD	Pbre1_06G344000	Pbre1_06G344400	Prupe.5G203600.1	6.543456333333333	0.031479	295.1928101666667	0.8480161339342468	0.7320325565837886	0.7915065394956559	0.8579513517248376	0.6596291738753027	0.8556077703677679	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_06G344000|Pbre1_06G344400	Spe	Pbre1_06G344000	Pbre1_06G344400	0.132173	old
PD	Pbre1_07G015600	Pbre1_07G016200	Prupe.2G012200.1	185.47490866666664	234.46564616666663	693.9585343333333	0.3011151875716507	0.2470703588989931	0.301090066822187	0.1698885964088128	0.1659580991963222	0.1650019322748763	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_07G015600|Pbre1_07G016200	Con	Pbre1_07G015600	Pbre1_07G016200	0.0937259	young
PD	Pbre1_07G027400	Pbre1_07G027800	Prupe.2G020700.1	4.973222000000001	2.777489	1.0441686666666667	0.8706510758107777	0.725702689972265	0.7463535293120952	0.5117941387911492	0.5860888385487388	0.414450581751516	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_07G027400|Pbre1_07G027800	Spe	Pbre1_07G027400	Pbre1_07G027800	0.0513566	old
PD	Pbre1_07G048400	Pbre1_07G049200	Prupe.2G035500.1	11.013885333333333	10.577844666666667	12.900347833333331	0.1735428393911152	0.3492732732998402	0.7022440887371968	0.2450517009996619	0.2638572382687357	0.2484950144853534	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_07G048400|Pbre1_07G049200	Con	Pbre1_07G048400	Pbre1_07G049200	0.019157	young
PD	Pbre1_07G134600	Pbre1_07G135200	Prupe.2G112600.1	26.97125266666667	48.675179666666665	11.004543666666668	0.9820778536427724	0.9432776410638226	0.9005400322081349	1.1135317059348586	0.9915964540105758	1.0331443266580391	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_07G134600|Pbre1_07G135200	Spe	Pbre1_07G134600	Pbre1_07G135200	0.0495769	young
PD	Pbre1_07G186800	Pbre1_07G187400	Prupe.2G143800.1	24.184316666666668	16.880703333333333	8.3332355	0.6420974958616544	0.5822612498496962	0.4509773287650404	0.2920744671199183	0.1027283199549813	0.1692006763036145	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_07G186800|Pbre1_07G187400	Con	Pbre1_07G186800	Pbre1_07G187400	0.100162	young
PD	Pbre1_07G333000	Pbre1_07G333600	Prupe.2G235400.1	0.7898803333333334	1.7849596666666667	273.54459	0.8070198219712518	0.901992866866966	0.7484482185464265	0.6631904213512182	0.7077192963947174	0.6829755328228058	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_07G333000|Pbre1_07G333600	Spe	Pbre1_07G333000	Pbre1_07G333600	0.313401	old
PD	Pbre1_07G359800	Pbre1_07G358600	Prupe.2G248600.1	2.7797121666666667	1.7832376666666667	14.134585833333333	0.3034639815105239	0.3001789226209073	0.5849312516696676	0.1858862934083003	0.2359094830761914	0.1995760075137051	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_07G358600|Pbre1_07G359800	Con	Pbre1_07G358600	Pbre1_07G359800	0.0403817	young
PD	Pbre1_08G030800	Pbre1_08G031600	Prupe.1G369500.1	11.856586666666669	55.254226333333335	5.118426333333333	0.647504002497044	0.5547224349896572	0.7126064100852931	0.4236293682579929	0.5087799373654183	0.4875695452244172	Specialization	Specialization	Conservation	Specialization	classified	Pbre1_08G030800|Pbre1_08G031600	Spe	Pbre1_08G030800	Pbre1_08G031600	0.0327149	young
PD	Pbre1_08G033600	Pbre1_08G034000	Prupe.1G370300.1	0.5105605	1.6961525	2.2874615	0.9202234476661564	0.9807990229891554	0.8440016906637775	0.8686061265815933	1.0800395901045905	0.9293656440108056	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_08G033600|Pbre1_08G034000	Spe	Pbre1_08G033600	Pbre1_08G034000	0.256915	old
PD	Pbre1_08G056400	Pbre1_08G057000	Prupe.1G382400.1	12.882349833333334	13.504244833333336	43.68686683333333	0.6792072862374331	0.4531049751309133	0.3048504626116188	0.2990416056811762	0.1308826391596396	0.2099505817981831	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_08G056400|Pbre1_08G057000	Con	Pbre1_08G056400	Pbre1_08G057000	0.170278	old
PD	Pbre1_08G073200	Pbre1_08G073600	Prupe.1G389500.1	22.958476166666667	14.664108666666667	32.06476	0.5858995843067583	0.3403773073171342	0.5564798074837018	0.3903130773012432	0.277028144902259	0.3427374097002461	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_08G073200|Pbre1_08G073600	Con	Pbre1_08G073200	Pbre1_08G073600	0.0660076	young
PD	Pbre1_08G132600	Pbre1_08G133400	Prupe.1G420400.1	0.15822	5.283089833333333	9.811469333333331	0.9062820227222096	0.4434440871654636	0.5343791114534323	0.6496265689424298	0.2180697729371213	0.2286737845805854	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified	Pbre1_08G132600|Pbre1_08G133400	Neo(P)	Pbre1_08G132600	Pbre1_08G133400	0.0970192	young
PD	Pbre1_08G137800	Pbre1_08G138400	Prupe.1G422900.1	0.1946053333333333	0.2979603333333333	27.275186	0.729447228485475	0.6916769501106063	0.4940916107986295	0.5376759085974031	0.4619236450734911	0.4769119615774543	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_08G137800|Pbre1_08G138400	Spe	Pbre1_08G137800	Pbre1_08G138400	0.166733	old
PD	Pbre1_08G145800	Pbre1_08G146200	Prupe.1G426700.1	0.364134	0.7692078333333333	1230.11353	0.6828462341437319	0.8570950408863489	0.977363626304722	1.0288321486709562	1.0509361330172078	1.0277148329729473	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_08G145800|Pbre1_08G146200	Spe	Pbre1_08G145800	Pbre1_08G146200	0.0631114	old
PD	Pbre1_08G161200	Pbre1_08G162200	Prupe.1G434700.1	35.60968166666667	15.028614666666666	31.494177	0.2980396138328846	0.5239124619112744	0.2973075659827157	0.08449970177223	0.1532283297953366	0.0973491425367845	Conservation	Conservation	Conservation	Conservation	classified	Pbre1_08G161200|Pbre1_08G162200	Con	Pbre1_08G161200	Pbre1_08G162200	0.228589	old
PD	Pbre1_08G179200	Pbre1_08G179800	Prupe.1G442500.1	3.404837333333333	13.800904333333332	5.7546705	0.9921962558547408	0.9952619170865346	0.5500954866601013	0.9063719016570204	0.9221711414120553	0.9190400747889168	Specialization	Specialization	Specialization	Specialization	classified	Pbre1_08G179200|Pbre1_08G179800	Spe	Pbre1_08G179200	Pbre1_08G179800	0.078143	young
