duplication_type	trajectory	role	log2_TPM_plus_1
TRD	Con	P	4.434170995986302
TRD	Con	P	5.1517258304097675
TRD	Con	P	5.700841485130175
TRD	Con	P	4.453743184329588
TRD	Con	P	2.9818150940312043
TRD	Con	P	5.8758142914540175
TRD	Con	P	7.8761176771391215
TRD	Con	P	3.765566322651525
TRD	Con	P	5.534639449984759
TRD	Con	P	2.546342499029913
TRD	Con	P	5.743033554054184
TRD	Con	P	3.0600606169630393
TRD	Con	P	6.225292146488161
TRD	Con	P	3.2808961260695093
TRD	Con	P	4.453743184329588
TRD	Con	P	4.47155904634882
TRD	Con	P	6.501354985493474
TRD	Con	P	6.409000365528393
TRD	Con	P	4.5970509011033345
TRD	Con	P	5.620101511108091
TRD	Con	P	4.316331836985184
TRD	Con	P	2.474285730351678
TRD	Con	P	2.55563564331821
TRD	Con	P	6.993780009105721
TRD	Con	P	10.635384463736928
TRD	Con	P	3.2437370864729487
TRD	Con	P	3.2437370864729487
TRD	Con	P	4.707036512160936
TRD	Con	P	6.523867505848521
TRD	Con	P	5.258964786011098
TRD	Con	P	3.070515300583384
TRD	Con	P	4.745468734693589
TRD	Con	P	3.7995687632008943
TRD	Con	P	3.7995687632008943
TRD	Con	P	6.184482030132174
TRD	Con	P	3.53401153565058
TRD	Con	P	7.9667795672407316
TRD	Con	P	2.012940174761811
TRD	Con	P	4.282132081269554
TRD	Con	P	4.442570723836633
TRD	Con	P	6.320187994248745
TRD	Con	P	4.612125027305793
TRD	Con	P	3.60870387478836
TRD	Con	P	5.283025394877941
TRD	Con	P	5.283025394877941
TRD	Con	P	3.212157689244691
TRD	Con	P	4.319857339961976
TRD	Con	P	7.827222144836227
TRD	Con	P	4.077071041885601
TRD	Con	P	1.9762807746291695
TRD	Con	P	5.462304795609306
TRD	Con	P	5.439981484204279
TRD	Con	P	2.053682217856968
TRD	Con	P	3.4347540006998494
TRD	Con	P	5.091610533768025
TRD	Con	P	7.619089201819383
TRD	Con	P	3.1637597945997222
TRD	Con	P	4.817433349851746
TRD	Con	P	3.633626695270532
TRD	Con	P	2.31274677296296
TRD	Con	P	2.3671198303064767
TRD	Con	P	3.316943011715956
TRD	Con	P	2.3973023574800614
TRD	Con	P	5.40532358018682
TRD	Con	P	3.0700598176468685
TRD	Con	P	6.5608662002837255
TRD	Con	P	3.8359313146524947
TRD	Con	P	4.930256650838057
TRD	Con	P	3.369303522728835
TRD	Con	P	3.6560137325571938
TRD	Con	P	2.474285730351678
TRD	Con	P	6.008988223174724
TRD	Con	P	3.6560137325571938
TRD	Con	P	3.3121845581618254
TRD	Con	P	4.665692211753713
TRD	Con	P	4.825916240732899
TRD	Con	P	3.9282500381423135
TRD	Con	P	4.402368678257633
TRD	Con	P	8.335253438820056
TRD	Con	P	6.683862324293628
TRD	Con	P	4.560968881094722
TRD	Con	P	5.474340390416906
TRD	Con	P	3.725285903310364
TRD	Con	P	6.471752277987182
TRD	Con	P	3.0941614554678725
TRD	Con	P	4.629079022734443
TRD	Con	P	2.073740557315561
TRD	Con	P	7.332328179814068
TRD	Con	P	4.668693652020857
TRD	Con	P	5.76550156045934
TRD	Con	P	5.294153013218897
TRD	Con	P	3.959644794771868
TRD	Con	P	3.368189479027564
TRD	Con	P	3.682284841863551
TRD	Con	P	3.682284841863551
TRD	Con	P	4.031803587384455
TRD	Con	P	4.6542934163916305
TRD	Con	P	4.09451355923252
TRD	Con	P	5.511418695115796
TRD	Con	P	3.5434812006914065
TRD	Con	P	3.7770099161461794
TRD	Con	P	5.2675585257048905
TRD	Con	P	4.196106677231275
TRD	Con	P	3.3760784464652445
TRD	Con	P	6.256812309463811
TRD	Con	P	3.7024981400522563
TRD	Con	P	5.016692302969028
TRD	Con	P	5.016692302969028
TRD	Con	P	3.586780072784052
TRD	Con	P	3.573179915930097
TRD	Con	P	4.0898301426637715
TRD	Con	P	2.342755690482094
TRD	Con	P	2.342755690482094
TRD	Con	P	6.161598946565935
TRD	Con	P	5.953474487577791
TRD	Con	P	3.309763072640562
TRD	Con	P	2.410302657563522
TRD	Con	P	5.316558249192635
TRD	Con	P	4.411562531485054
TRD	Con	P	2.286980871621611
TRD	Con	P	3.3714156081951705
TRD	Con	P	3.32718388976309
TRD	Con	P	5.520544008106913
TRD	Con	P	4.014592702121568
TRD	Con	P	5.289442335911589
TRD	Con	P	5.289442335911589
TRD	Con	P	5.665848463765988
TRD	Con	P	4.251646716220401
TRD	Con	P	4.223368229024066
TRD	Con	P	4.54699574843936
TRD	Con	P	5.800745991301012
TRD	Con	P	4.5156922805394055
TRD	Con	P	5.46948079616201
TRD	Con	P	6.503974702809291
TRD	Con	P	7.367950313611698
TRD	Con	P	3.316943011715956
TRD	Con	P	4.776323254035708
TRD	Con	P	5.767492450602785
TRD	Con	P	3.725285903310364
TRD	Con	P	4.29635918084597
TRD	Con	P	4.529777883624942
TRD	Con	P	4.385178980724288
TRD	Con	P	3.490576676467568
TRD	Con	P	5.588554853567305
TRD	Con	P	5.588554853567305
TRD	Con	P	4.54699574843936
TRD	Con	P	4.142076728895453
TRD	Con	P	4.212548639841429
TRD	Con	P	3.222826658711378
TRD	Con	P	4.705582856861079
TRD	Con	P	4.1665667765258565
TRD	Con	P	3.160274562449761
TRD	Con	P	2.9257732520541953
TRD	Con	P	2.893847687537111
TRD	Con	P	2.5873611101375924
TRD	Con	P	7.440653566502508
TRD	Con	P	4.483244625644059
TRD	Con	P	3.725285903310364
TRD	Con	P	2.1401673164703543
TRD	Con	P	5.520544008106913
TRD	Con	P	6.427143666959684
TRD	Con	P	2.1375970226600676
TRD	Con	P	7.821425441076273
TRD	Con	P	3.725285903310364
TRD	Con	P	5.8620419745124535
TRD	Con	P	5.594610014056228
TRD	Con	P	5.651444247005575
TRD	Con	P	5.7846803873297725
TRD	Con	P	7.242227606423952
TRD	Con	P	4.233421360462619
TRD	Con	C	4.415056919175916
TRD	Con	C	3.5968717697214765
TRD	Con	C	4.10536230016536
TRD	Con	C	3.3774363917460497
TRD	Con	C	2.3753132045531236
TRD	Con	C	2.9584697839399485
TRD	Con	C	3.291500715196505
TRD	Con	C	1.9038574291458525
TRD	Con	C	2.9134527991358956
TRD	Con	C	4.6650161103993035
TRD	Con	C	1.6493422216194846
TRD	Con	C	2.127638781984797
TRD	Con	C	2.7868016002815823
TRD	Con	C	3.9958405206290633
TRD	Con	C	4.5506935906334105
TRD	Con	C	2.5280566992039972
TRD	Con	C	1.881748203165322
TRD	Con	C	5.43679576697699
TRD	Con	C	3.3082107929718862
TRD	Con	C	5.794517172044952
TRD	Con	C	3.5380700602089394
TRD	Con	C	3.9017857192627035
TRD	Con	C	4.100091174499963
TRD	Con	C	3.825337199769427
TRD	Con	C	4.371771417961517
TRD	Con	C	5.106578726909962
TRD	Con	C	3.6823393835120113
TRD	Con	C	4.407823555831144
TRD	Con	C	4.509241798653467
TRD	Con	C	4.5231303479612714
TRD	Con	C	2.888181937433699
TRD	Con	C	3.8287507859395724
TRD	Con	C	5.787333638054186
TRD	Con	C	4.019160802337353
TRD	Con	C	7.166654414301528
TRD	Con	C	4.740622596453454
TRD	Con	C	5.031348626142027
TRD	Con	C	4.317149992230343
TRD	Con	C	3.7886829616261526
TRD	Con	C	1.7867113547386149
TRD	Con	C	1.6259428109653318
TRD	Con	C	2.971463971701107
TRD	Con	C	5.093869901504627
TRD	Con	C	4.06308970458816
TRD	Con	C	1.9784267841241245
TRD	Con	C	1.629668325114334
TRD	Con	C	5.176008531994301
TRD	Con	C	3.6438398776105774
TRD	Con	C	1.9654986412400355
TRD	Con	C	2.8844651387484963
TRD	Con	C	4.638228797867693
TRD	Con	C	3.1997183533160136
TRD	Con	C	3.605277198151808
TRD	Con	C	3.3201533062984456
TRD	Con	C	6.003452255458321
TRD	Con	C	5.800478800106616
TRD	Con	C	5.8190253453724
TRD	Con	C	1.47716681157153
TRD	Con	C	2.5883012386094095
TRD	Con	C	3.794132550415067
TRD	Con	C	3.3901138904968553
TRD	Con	C	6.047311612073149
TRD	Con	C	2.839972483030029
TRD	Con	C	1.488539602088462
TRD	Con	C	3.499079455712385
TRD	Con	C	3.652159370473227
TRD	Con	C	2.484865097256942
TRD	Con	C	1.1873848564024632
TRD	Con	C	2.6232266662874872
TRD	Con	C	4.460247963952919
TRD	Con	C	2.1262706596851113
TRD	Con	C	2.7444520814988627
TRD	Con	C	5.166830992500379
TRD	Con	C	6.916763755572243
TRD	Con	C	3.8760281892079957
TRD	Con	C	3.596238068843804
TRD	Con	C	9.102236751059976
TRD	Con	C	3.8250318818814533
TRD	Con	C	2.63991919025384
TRD	Con	C	2.244802950188767
TRD	Con	C	6.23853660454258
TRD	Con	C	2.454899691766571
TRD	Con	C	1.6275153244738416
TRD	Con	C	2.8743952762711755
TRD	Con	C	1.558741841086503
TRD	Con	C	3.4853811196345577
TRD	Con	C	3.279328579153479
TRD	Con	C	6.546424805501935
TRD	Con	C	3.12902954751124
TRD	Con	C	4.3009342621571856
TRD	Con	C	3.6493986744940385
TRD	Con	C	4.908187155961123
TRD	Con	C	1.6874251244230065
TRD	Con	C	7.8851635107449765
TRD	Con	C	3.979551607702618
TRD	Con	C	3.3251485844923105
TRD	Con	C	3.7505896590039134
TRD	Con	C	4.8168174083878394
TRD	Con	C	5.340074380915815
TRD	Con	C	4.816722042023944
TRD	Con	C	3.4677508229742884
TRD	Con	C	4.98301021786284
TRD	Con	C	1.7275435988082835
TRD	Con	C	4.220181575661889
TRD	Con	C	6.886383308790055
TRD	Con	C	3.891654286150006
TRD	Con	C	2.502737814046608
TRD	Con	C	3.9420698834534105
TRD	Con	C	3.241248801413915
TRD	Con	C	2.8310157572308126
TRD	Con	C	6.503102932342421
TRD	Con	C	3.1160695718077633
TRD	Con	C	2.7767398623107895
TRD	Con	C	3.9712199401282846
TRD	Con	C	3.5485597828490603
TRD	Con	C	2.877716573492953
TRD	Con	C	1.5883502959675613
TRD	Con	C	4.103753578571959
TRD	Con	C	4.2594042069918805
TRD	Con	C	4.675593451497034
TRD	Con	C	2.8579695861837466
TRD	Con	C	5.097247057356602
TRD	Con	C	3.382076659711676
TRD	Con	C	2.5264046082796963
TRD	Con	C	2.5150723370959307
TRD	Con	C	4.1102311935233145
TRD	Con	C	5.061971157016873
TRD	Con	C	2.6145958372597287
TRD	Con	C	3.470743612706387
TRD	Con	C	3.2840740076072046
TRD	Con	C	4.386170591214043
TRD	Con	C	2.040783508610739
TRD	Con	C	7.373225703299214
TRD	Con	C	3.566608677604219
TRD	Con	C	5.7548844297540915
TRD	Con	C	1.9187115038800524
TRD	Con	C	5.334586384321272
TRD	Con	C	1.9952154319130713
TRD	Con	C	2.9862998844197572
TRD	Con	C	3.1163246350598595
TRD	Con	C	1.8238508344415496
TRD	Con	C	2.544318743768814
TRD	Con	C	2.7548161137093015
TRD	Con	C	1.9930041483642778
TRD	Con	C	3.3410005889877405
TRD	Con	C	1.4485520374632985
TRD	Con	C	3.085302698495279
TRD	Con	C	2.622610939730135
TRD	Con	C	5.014778003481351
TRD	Con	C	3.004439038896224
TRD	Con	C	5.887138367826956
TRD	Con	C	3.0800220952158095
TRD	Con	C	1.8954660787289355
TRD	Con	C	3.2273502416632627
TRD	Con	C	1.4633305405066348
TRD	Con	C	2.269606718210118
TRD	Con	C	2.300661986183058
TRD	Con	C	2.2217948672808085
TRD	Con	C	4.007639277196749
TRD	Con	C	3.478588350862556
TRD	Con	C	3.5971033675130317
TRD	Con	C	4.727775352068952
TRD	Con	C	2.188710552772138
TRD	Con	C	4.051522657394464
TRD	Con	C	2.39898961735239
TRD	Con	C	3.961317687792153
TRD	Con	C	2.051904298268173
TRD	Con	C	3.08173950627536
TRD	Con	C	3.4033085844840496
TRD	Con	C	2.013247253936889
TRD	Con	C	4.892641638000741
TRD	Con	C	3.0125061613227264
TRD	Con	C	2.6709084514702863
TRD	Con	C	4.462008821277976
TRD	Con	C	2.0775106589872814
TRD	Con	C	3.2010506540595807
TRD	Con	C	5.560613896056803
TRD	Con	C	2.099510442197009
TRD	Con	C	3.798443857423851
TRD	Con	C	4.7649939703054
TRD	Con	C	4.79815866962628
TRD	Con	C	5.678192660020701
TRD	Con	C	3.153334357064651
TRD	Con	C	4.936424828372944
TRD	Con	C	2.759122269972783
TRD	Con	C	5.79097323496654
TRD	Con	C	4.916925856164183
TRD	Con	C	5.5295824605697375
TRD	Con	C	4.816681642938175
TRD	Con	C	4.040705610287058
TRD	Con	C	3.998692325827065
TRD	Con	C	2.821575564015987
TRD	Con	C	4.343647457967396
TRD	Con	C	4.6282847902258695
TRD	Con	C	3.4455200470242544
TRD	Con	C	2.601188076940769
TRD	Con	C	4.439779930707299
TRD	Con	C	3.7767878950681424
TRD	Con	C	2.8767952923244975
TRD	Con	C	5.291607370294133
TRD	Con	C	2.8980048191335577
TRD	Con	C	2.1196845229624692
TRD	Con	C	1.9691915123981723
TRD	Con	C	2.1732034582006547
TRD	Con	C	3.9378462189693995
TRD	Con	C	4.713631824987587
TRD	Con	C	2.4065306385554313
TRD	Con	C	2.6190422525514636
TRD	Con	C	3.4433662264700584
TRD	Con	C	2.503548035530441
TRD	Con	C	3.2885733999617153
TRD	Con	C	6.411900837262703
TRD	Con	C	4.1478344234662305
TRD	Con	C	3.471612487628257
TRD	Con	C	4.163825394877887
TRD	Con	C	3.3326400096250053
TRD	Con	C	3.174850973257722
TRD	Con	C	3.4773220924877033
TRD	Con	C	2.4497815366264573
TRD	Con	C	1.7706363919858117
TRD	Con	C	3.7455959172357773
TRD	Con	C	3.4160587011097903
TRD	Con	C	3.043079852347271
TRD	Con	C	2.967143762953977
TRD	Con	C	6.191576204853847
TRD	Con	C	3.073125333481802
TRD	Con	C	4.65526146651
TRD	Con	C	2.618477244467419
TRD	Con	C	2.2493534061698184
TRD	Con	C	2.985266793156677
TRD	Con	C	1.6533160402626905
TRD	Con	C	8.086038243196622
TRD	Con	C	5.8306691496147
TRD	Con	C	4.165464486741018
TRD	Con	C	2.468574237686974
TRD	Con	C	4.60621679435471
TRD	Con	C	4.622979942709853
TRD	Con	C	2.480683218953167
TRD	Con	C	6.122127374490081
TRD	Con	C	4.273028929033675
TRD	Con	C	2.701720484615803
TRD	Con	C	2.671742568801515
TRD	Con	C	2.2930661872800715
TRD	Con	C	2.7748628419201427
TRD	Con	C	2.3731480646037957
TRD	Con	C	4.190355359820807
TRD	Con	C	2.15011385608926
TRD	Con	C	2.2752282537159174
TRD	Con	C	2.452537759131899
TRD	Con	C	1.999487451662907
TRD	Con	C	4.141990561145471
TRD	Con	C	2.434108430221648
TRD	Con	C	3.8815749945718556
TRD	Con	C	5.656593438392619
TRD	Con	C	2.449862427382573
TRD	Con	C	3.4077874431335715
TRD	Con	C	5.011684670074257
TRD	Con	C	2.4942780336276322
TRD	Con	C	2.471412021136363
TRD	Con	C	3.0170295656526975
TRD	Con	C	5.74491379220071
TRD	Con	C	5.089235721840241
TRD	Con	C	1.6275153244738416
TRD	Con	C	3.3251485844923105
TRD	Con	C	3.4677508229742884
TRD	Con	C	3.5485597828490603
TRD	Con	C	4.051522657394464
TRD	Con	C	4.163825394877887
TRD	Con	A	8.034234659905106
TRD	Con	A	3.506189766940337
TRD	Con	A	5.2764160608058175
TRD	Con	A	5.2764160608058175
TRD	Con	A	3.896863177666811
TRD	Con	A	3.7465638365832516
TRD	Con	A	3.7465638365832516
TRD	Con	A	6.459566717423276
TRD	Con	A	5.997643440293364
TRD	Con	A	4.1282763791758255
TRD	Con	A	5.070975318040112
TRD	Con	A	3.1568763294813014
TRD	Con	A	5.964542186002367
TRD	Con	A	5.78872089457966
TRD	Con	A	4.668081076394241
TRD	Con	A	3.7753787374702346
TRD	Con	A	3.7753787374702346
TRD	Con	A	8.007783597883614
TRD	Con	A	3.7970490793574703
TRD	Con	A	6.15812579051667
TRD	Con	A	6.913662623013414
TRD	Con	A	6.0474984696640695
TRD	Con	A	4.45065836307246
TRD	Con	A	5.968949867687235
TRD	Con	A	5.285794258043116
TRD	Con	A	8.32072884323858
TRD	Con	A	5.6282878284534545
TRD	Con	A	6.473229553267015
TRD	Con	A	4.5571434024249
TRD	Con	A	5.109353600849665
TRD	Con	A	3.867215156750667
TRD	Con	A	4.678346855082867
TRD	Con	A	5.230170240776278
TRD	Con	A	6.02434530944288
TRD	Con	A	6.048196540207677
TRD	Con	A	8.086076570278516
TRD	Con	A	6.691988118107886
TRD	Con	A	5.964542186002367
TRD	Con	A	4.715889600943766
TRD	Con	A	3.465021731900507
TRD	Con	A	5.368895027422727
TRD	Con	A	4.902275188690614
TRD	Con	A	6.4511736260061845
TRD	Con	A	6.584957326045289
TRD	Con	A	3.2997408103225223
TRD	Con	A	5.230170240776278
TRD	Con	A	7.717240474828471
TRD	Con	A	5.553716258705659
TRD	Con	A	3.26896290565069
TRD	Con	A	5.855836979922479
TRD	Con	A	3.8966935179119297
TRD	Con	A	4.517684493380164
TRD	Con	A	3.5568773191760834
TRD	Con	A	3.7197708238487524
TRD	Con	A	5.825757131073626
TRD	Con	A	6.95789017248821
TRD	Con	A	5.866019628993346
TRD	Con	A	3.666023168042728
TRD	Con	A	2.718136586523683
TRD	Con	A	3.886020850712108
TRD	Con	A	5.807586610581217
TRD	Con	A	8.542038669010797
TRD	Con	A	5.643304258167838
TRD	Con	A	1.9904619612591694
TRD	Con	A	4.479548261090718
TRD	Con	A	7.652643773805368
TRD	Con	A	4.1410510573423585
TRD	Con	A	2.69974957494388
TRD	Con	A	4.1078031659436345
TRD	Con	A	4.52159873335144
TRD	Con	A	6.218048803218334
TRD	Con	A	5.568296559417097
TRD	Con	A	6.018167341939868
TRD	Con	A	6.106480742652516
TRD	Con	A	3.403924103786788
TRD	Con	A	6.609970541306423
TRD	Con	A	9.290289240104823
TRD	Con	A	5.054937745691332
TRD	Con	A	4.205614893087759
TRD	Con	A	4.205614893087759
TRD	Con	A	6.416008776645254
TRD	Con	A	3.8966935179119297
TRD	Con	A	6.2904477721457726
TRD	Con	A	2.726931207007643
TRD	Con	A	3.588511409865906
TRD	Con	A	3.980183427283813
TRD	Con	A	4.758016029286862
TRD	Con	A	7.32487323703082
TRD	Con	A	5.267966064264219
TRD	Con	A	5.612096627723132
TRD	Con	A	4.239697108053421
TRD	Con	A	6.307417340619157
TRD	Con	A	4.1282763791758255
TRD	Con	A	8.88856565813726
TRD	Con	A	7.596065969836226
TRD	Con	A	6.238346304215371
TRD	Con	A	4.44447690114912
TRD	Con	A	5.921500238375359
TRD	Con	A	4.329130032180461
TRD	Con	A	6.7413204510309885
TRD	Con	A	6.261753984458938
TRD	Con	A	5.368895027422727
TRD	Con	A	2.906878957821583
TRD	Con	A	5.825757131073626
TRD	Con	A	5.367120756616182
TRD	Con	A	3.9186299866960757
TRD	Con	A	6.372900955137223
TRD	Con	A	5.1392665506129065
TRD	Con	A	6.300422405976117
TRD	Con	A	3.4522049045161274
TRD	Con	A	7.651975015955485
TRD	Con	A	4.555032284349588
TRD	Con	A	5.368895027422727
TRD	Con	A	4.478789850090445
TRD	Con	A	7.211644217583981
TRD	Con	A	7.313364381224797
TRD	Con	A	4.518703978554411
TRD	Con	A	5.306686888929939
TRD	Con	A	4.955508713126426
TRD	Con	A	3.7465638365832516
TRD	Con	A	4.426072427278911
TRD	Con	A	6.599928491129392
TRD	Con	A	7.397858631672999
TRD	Con	A	4.8238116108487095
TRD	Con	A	4.8238116108487095
TRD	Con	A	5.118805342294615
TRD	Con	A	7.2357209241593985
TRD	Con	A	5.866019628993346
TRD	Con	A	4.375770431777725
TRD	Con	A	5.047974674930085
TRD	Con	A	4.204404936206727
TRD	Con	A	4.204404936206727
TRD	Con	A	7.977766396099639
TRD	Con	A	4.111424702058762
TRD	Con	A	8.363766952975366
TRD	Con	A	2.9853259423040144
TRD	Con	A	6.510250887219484
TRD	Con	A	4.757992187324111
TRD	Con	A	6.249648722477792
TRD	Con	A	5.6931357102675815
TRD	Con	A	4.55110317552034
TRD	Con	A	6.493765355024813
TRD	Con	A	6.493765355024813
TRD	Con	A	3.2084204942362002
TRD	Con	A	3.9302949694070413
TRD	Con	A	2.289224608330683
TRD	Con	A	5.263790695733202
TRD	Con	A	5.191109967543499
TRD	Con	A	5.073024939806853
TRD	Con	A	6.627062746038212
TRD	Con	A	3.4653864301313586
TRD	Con	A	3.421597442367748
TRD	Con	A	7.028887183734286
TRD	Con	A	6.809511012989561
TRD	Con	A	4.12172818428937
TRD	Con	A	4.047948937730248
TRD	Con	A	3.657158569268178
TRD	Con	A	3.178997230896924
TRD	Con	A	4.5076469598556645
TRD	Con	A	4.900421230121509
TRD	Con	A	4.535369976982659
TRD	Con	A	5.81340005137752
TRD	Con	A	3.561014140031484
TRD	Con	A	5.16390209915014
TRD	Con	A	4.732270791639568
TRD	Con	A	5.495918077810091
TRD	Con	A	4.12172818428937
